API Name,Linux-on-demand,RHEL-on-demand,SLES-on-demand,Windows-on-demand,Windows SQL Web-on-demand,Windows SQL Std-on-demand,Windows SQL Ent-on-demand,Linux SQL Web-on-demand,Linux SQL Std-on-demand,Linux SQL Ent-on-demand,Linux-spot-min,Linux-spot-max,RHEL-spot-min,RHEL-spot-max,SLES-spot-min,SLES-spot-max,Windows-spot-min,Windows-spot-max,Linux-RI-1Y-NUF,RHEL-RI-1Y-NUF,SLES-RI-1Y-NUF,Windows-RI-1Y-NUF,Windows SQL Web-RI-1Y-NUF,Windows SQL Std-RI-1Y-NUF,Windows SQL Ent-RI-1Y-NUF,Linux SQL Web-RI-1Y-NUF,Linux SQL Std-RI-1Y-NUF,Linux SQL Ent-RI-1Y-NUF,Linux-RI-1Y-PUF,RHEL-RI-1Y-PUF,SLES-RI-1Y-PUF,Windows-RI-1Y-PUF,Windows SQL Web-RI-1Y-PUF,Windows SQL Std-RI-1Y-PUF,Windows SQL Ent-RI-1Y-PUF,Linux SQL Web-RI-1Y-PUF,Linux SQL Std-RI-1Y-PUF,Linux SQL Ent-RI-1Y-PUF,Linux-RI-1Y-AUF,RHEL-RI-1Y-AUF,SLES-RI-1Y-AUF,Windows-RI-1Y-AUF,Windows SQL Web-RI-1Y-AUF,Windows SQL Std-RI-1Y-AUF,Windows SQL Ent-RI-1Y-AUF,Linux SQL Web-RI-1Y-AUF,Linux SQL Std-RI-1Y-AUF,Linux SQL Ent-RI-1Y-AUF,Linux-RI-3Y-NUF,RHEL-RI-3Y-NUF,SLES-RI-3Y-NUF,Windows-RI-3Y-NUF,Windows SQL Web-RI-3Y-NUF,Windows SQL Std-RI-3Y-NUF,Windows SQL Ent-RI-3Y-NUF,Linux SQL Web-RI-3Y-NUF,Linux SQL Std-RI-3Y-NUF,Linux SQL Ent-RI-3Y-NUF,Linux-RI-3Y-PUF,RHEL-RI-3Y-PUF,SLES-RI-3Y-PUF,Windows-RI-3Y-PUF,Windows SQL Web-RI-3Y-PUF,Windows SQL Std-RI-3Y-PUF,Windows SQL Ent-RI-3Y-PUF,Linux SQL Web-RI-3Y-PUF,Linux SQL Std-RI-3Y-PUF,Linux SQL Ent-RI-3Y-PUF,Linux-RI-3Y-AUF,RHEL-RI-3Y-AUF,SLES-RI-3Y-AUF,Windows-RI-3Y-AUF,Windows SQL Web-RI-3Y-AUF,Windows SQL Std-RI-3Y-AUF,Windows SQL Ent-RI-3Y-AUF,Linux SQL Web-RI-3Y-AUF,Linux SQL Std-RI-3Y-AUF,Linux SQL Ent-RI-3Y-AUF,Linux-RIC-1Y-NUF,RHEL-RIC-1Y-NUF,SLES-RIC-1Y-NUF,Windows-RIC-1Y-NUF,Windows SQL Web-RIC-1Y-NUF,Windows SQL Std-RIC-1Y-NUF,Windows SQL Ent-RIC-1Y-NUF,Linux SQL Web-RIC-1Y-NUF,Linux SQL Std-RIC-1Y-NUF,Linux SQL Ent-RIC-1Y-NUF,Linux-RIC-1Y-PUF,RHEL-RIC-1Y-PUF,SLES-RIC-1Y-PUF,Windows-RIC-1Y-PUF,Windows SQL Web-RIC-1Y-PUF,Windows SQL Std-RIC-1Y-PUF,Windows SQL Ent-RIC-1Y-PUF,Linux SQL Web-RIC-1Y-PUF,Linux SQL Std-RIC-1Y-PUF,Linux SQL Ent-RIC-1Y-PUF,Linux-RIC-1Y-AUF,RHEL-RIC-1Y-AUF,SLES-RIC-1Y-AUF,Windows-RIC-1Y-AUF,Windows SQL Web-RIC-1Y-AUF,Windows SQL Std-RIC-1Y-AUF,Windows SQL Ent-RIC-1Y-AUF,Linux SQL Web-RIC-1Y-AUF,Linux SQL Std-RIC-1Y-AUF,Linux SQL Ent-RIC-1Y-AUF,Linux-RIC-3Y-NUF,RHEL-RIC-3Y-NUF,SLES-RIC-3Y-NUF,Windows-RIC-3Y-NUF,Windows SQL Web-RIC-3Y-NUF,Windows SQL Std-RIC-3Y-NUF,Windows SQL Ent-RIC-3Y-NUF,Linux SQL Web-RIC-3Y-NUF,Linux SQL Std-RIC-3Y-NUF,Linux SQL Ent-RIC-3Y-NUF,Linux-RIC-3Y-PUF,RHEL-RIC-3Y-PUF,SLES-RIC-3Y-PUF,Windows-RIC-3Y-PUF,Windows SQL Web-RIC-3Y-PUF,Windows SQL Std-RIC-3Y-PUF,Windows SQL Ent-RIC-3Y-PUF,Linux SQL Web-RIC-3Y-PUF,Linux SQL Std-RIC-3Y-PUF,Linux SQL Ent-RIC-3Y-PUF,Linux-RIC-3Y-AUF,RHEL-RIC-3Y-AUF,SLES-RIC-3Y-AUF,Windows-RIC-3Y-AUF,Windows SQL Web-RIC-3Y-AUF,Windows SQL Std-RIC-3Y-AUF,Windows SQL Ent-RIC-3Y-AUF,Linux SQL Web-RIC-3Y-AUF,Linux SQL Std-RIC-3Y-AUF,Linux SQL Ent-RIC-3Y-AUF,Linux SQL Std-RIC-3Y-AUF,Linux SQL Ent-RIC-3Y-AUF
r6a.48xlarge,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.250076,3.290068
r6a.4xlarge,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
r6a.8xlarge,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,18.191819,50.831811
r6a.large,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.803425
r6a.metal,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,14.168531,38.648554
r6a.xlarge,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,9.567275,25.887253
r6g.12xlarge,2.9184,3.0834,3.0434,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.8633,0.9272,0.9933,1.0572,0.9883,1.0522,unavailable,unavailable,1.8386,2.0006,1.8986,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.751071,1.913007,1.810979,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.715982,1.877968,1.775913,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.2607,1.4194,1.3147,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.167376,1.326014,1.221354,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.097336,1.256012,1.151294,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.1046,2.2666,2.1646,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.004369,2.166419,2.064392,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.964269,2.126256,2.024201,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.5287,1.6874,1.5827,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.415425,1.574162,1.469403,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.3871,1.545814,1.441096,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
r6g.16xlarge,3.8912,4.0562,4.0162,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.1511,1.1511,1.2811,1.2811,1.2761,1.2761,unavailable,unavailable,2.4515,2.6135,2.5115,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.334752,2.496802,2.394774,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.288014,2.45,2.347945,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.681,1.8397,1.735,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.556434,1.715172,1.610451,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.46309,1.621804,1.517085,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.8061,2.9681,2.8661,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.672387,2.834437,2.73241,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.619064,2.78105,2.678995,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.0382,2.1969,2.0922,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.887207,2.045983,1.941224,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.849505,2.008181,1.903463,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
r6g.2xlarge,0.4864,0.6514,0.6114,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.1439,0.1552,0.2739,0.2852,0.2689,0.2802,unavailable,unavailable,0.3064,0.4684,0.3664,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.29179,0.453841,0.351813,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.285959,0.448059,0.34589,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.2101,0.3688,0.2641,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.194598,0.353236,0.248577,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.182877,0.341591,0.236872,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.3508,0.5128,0.4108,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.334009,0.496059,0.394032,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.327397,0.489384,0.387329,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.2548,0.4135,0.3088,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.23596,0.394598,0.289939,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.231202,0.389878,0.28516,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.652854,1.672869
r6g.4xlarge,0.9728,1.1028,1.0978,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.2878,0.2907,0.4178,0.4207,0.4128,0.4157,unavailable,unavailable,0.6129,0.7429,0.6729,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.583695,0.713695,0.643604,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.572032,0.702055,0.631963,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.4202,0.5502,0.4742,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.389159,0.519159,0.443137,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.365791,0.495776,0.419749,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.7015,0.8315,0.7615,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.668118,0.798118,0.728141,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.654795,0.784703,0.714726,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.5096,0.6396,0.5636,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.471821,0.601821,0.5258,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.462367,0.59239,0.516362,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
r6g.8xlarge,1.9456,2.1106,2.0706,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.5755,1.2375,0.7055,1.3675,0.7005,1.3625,unavailable,unavailable,1.2257,1.3877,1.2857,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.167376,1.329426,1.227399,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.144064,1.30605,1.203995,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.8405,0.9992,0.8945,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.778217,0.936955,0.832196,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.731545,0.890259,0.78554,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.403,1.565,1.463,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.336251,1.498187,1.396159,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.309475,1.471461,1.369406,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.0191,1.1778,1.0731,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.943604,1.102342,0.997582,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.924734,1.083447,0.978729,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.557686,unavailable
r6g.large,0.1216,0.2166,0.1779,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.036,0.036,0.096,0.096,0.0923,0.0923,unavailable,unavailable,0.0766,0.1686,0.1016,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.07303,0.165034,0.097473,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.071461,0.16347,0.096461,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.0525,0.1412,0.0745,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.048615,0.137383,0.070878,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.045738,0.134437,0.068227,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.0877,0.1797,0.1127,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.083581,0.175585,0.108024,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.081849,0.173858,0.106849,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.0637,0.1524,0.0857,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.05899,0.14762,0.081253,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.057801,0.146499,0.080289,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
r6g.medium,0.0608,0.1558,0.0918,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.018,0.018,0.078,0.078,0.049,0.049,unavailable,unavailable,0.0383,0.1303,0.0513,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.036465,0.128469,0.048743,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.035731,0.12774,0.048288,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.0263,0.115,0.0373,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.024377,0.113007,0.036008,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.022869,0.111568,0.034132,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.0438,0.1358,0.0568,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.04179,0.133795,0.054069,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.040868,0.132877,0.053425,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.0318,0.1205,0.0428,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.029426,0.118194,0.041096,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.028881,0.11758,0.040183,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
r6g.metal,3.8912,4.0212,4.0162,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.1511,1.1511,1.2811,1.2811,1.2761,1.2761,unavailable,unavailable,2.4515,2.5815,2.5115,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.334752,2.464752,2.394774,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.288014,2.418037,2.347945,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.681,1.811,1.735,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.556434,1.686434,1.610451,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.46309,1.593075,1.517085,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.8061,2.9361,2.8661,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.672387,2.802387,2.73241,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.619064,2.748973,2.678995,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.0382,2.1682,2.0922,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.887207,2.017207,1.941224,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,1.849505,1.97949,1.903463,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
r6g.xlarge,0.2432,0.3032,0.2995,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.0719,0.0719,0.1319,0.1319,0.1282,0.1282,unavailable,unavailable,0.1532,0.2132,0.2032,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.145945,0.205945,0.195945,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.143037,0.202968,0.192922,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.1051,0.1651,0.1501,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.09723,0.15723,0.141757,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.091438,0.151446,0.136454,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.1754,0.2354,0.2254,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.167062,0.227062,0.216947,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.163699,0.223744,0.213584,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.1274,0.1874,0.1724,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.11798,0.17798,0.162469,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.115601,0.175609,0.160578,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
